title,subject,type,id,family_name,given_name
Idia. Studien zur Bevölkerungsgeschichte des ptolemäischen und römischen Ägypten.,Alte Geschichte,Dissertation,c03a1f4a-f281-4905-6341-4d4c6068992b,Braunert,Horst Joachim Richard
Exegese auf dem Gebiet des römischen Privat- und des deutschen Strafrechts.,Rechtswissenschaft,Dissertation,900cae7f-e325-433f-7914-4d4c60099d39,Kantorowicz,Hermann Ulrich
Albertus Gandinus und das Strafrecht der Scholastik.,Strafrecht,Habilitation,900cae7f-e325-433f-7914-4d4c60099d39,Kantorowicz,Hermann Ulrich
Untersuchungen über das Problem der Betriebsgröße.,Wirtschaftswissenschaft,Dissertation,a693ab83-5203-4aa6-8f95-4d4c60aaba3b,Wetzel,Wolfgang
Die Grundform linearer Verteilungsmodelle.,Statistik,Habilitation,a693ab83-5203-4aa6-8f95-4d4c60aaba3b,Wetzel,Wolfgang
Der Kampf um die Schwurgerichte bis zur Frankfurter Nationalversammlung,Rechtswissenschaften,Dissertation,46df74a1-e80a-8045-65ea-4d4c604c2068,Schwinge,Erich
Teleologische Begriffsbildung im Strafrecht. Ein Beitrag zur strafrechtlichen Methodenlehre,"Strafrecht, Strafprozessrecht, Zivilprozessrecht und Rechtsphilosophie",Habilitation,46df74a1-e80a-8045-65ea-4d4c604c2068,Schwinge,Erich
"Untersuchungen zur Grundlegung der Arithmetik mit besonderer Beziehung auf Dedekind, Frege und Russel.",Mathematische Logik,Dissertation,65a36491-a02b-89f5-39b7-4d4c60a1fdee,Bachmann,Friedrich
Stufen der absoluten Geometrie. Frage nach der Unabhängigkeit der Anordnung.,Geometrie,Habilitation,65a36491-a02b-89f5-39b7-4d4c60a1fdee,Bachmann,Friedrich
Der Bau des Deckgebirges im oberen Rems-Kocher-Jagst-Gebiet.,Geologie,Dissertation,f8780d11-8b8b-dbd8-ce11-4d4c60376949,Seibold,Eugen
,Geologie und Paläontologie,Habilitation,f8780d11-8b8b-dbd8-ce11-4d4c60376949,Seibold,Eugen
Die Arbeit in der kleinbäuerlichen Familienwirtschaft mit Kuhanspannung und Schleppereinsatz.,Agrarwissenschaften,Dissertation,7d544bcb-f328-ba4a-2da5-4e81922a0502,Riebe,Klaus-Eckhard Paul
"Der Einfluß von Arbeitstechnik, Gebäudegestaltung, Fütterungstechnik und Haltungsform auf den Arbeitsbedarf von Rindviehhaltung und deren Auswirkung auf die Grundsätze der Gebäudeplanung.",Landwirtschaftliche Betriebs- und Arbeitslehre,Habilitation,7d544bcb-f328-ba4a-2da5-4e81922a0502,Riebe,Klaus-Eckhard Paul
Grundgedanken der romantischen Gemeinschaftslehre nach Adam Müller.,Wirtschaftliche Staatswissenschaften,Dissertation,2fce18c8-0a1c-0241-1b68-4d4c6012847f,Bente,Hermann
Die marktwirtschaftliche Bedeutung der Kapitalanlage im Ausland.,Wirtschaftliche Staatswissenschaften,Habilitation,2fce18c8-0a1c-0241-1b68-4d4c6012847f,Bente,Hermann
"Die Markscheidenentwicklung im Kaninchenauge, mit besonderer Berücksichtigung der Fettkörnchenzellenbefunde.",Medizin,Dissertation,ed4749b1-50b4-e52d-3254-4d4c60899499,Proppe,Albin Hans Sigo
,Medizin,Habilitation,ed4749b1-50b4-e52d-3254-4d4c60899499,Proppe,Albin Hans Sigo
,Veterinärmedizin,Dissertation,848b85ec-0046-b82a-24f7-4e81ba8a0364,Karras,Walther Karl Fritz
Die Marburger Landschaft. Gestalt und morphologische Entwicklung.,Geographie,Habilitation,2f303558-0162-1bc5-5044-4eb9437ad9d6,Blume,Helmut
Die Oberflächenformen des Daubaer Landes in Nordböhmen.,Geographie,Dissertation,2f303558-0162-1bc5-5044-4eb9437ad9d6,Blume,Helmut
Das Recht des Hofkammerguts. Rechtsgeschichtlich und rechtsdogmatisch unter besonderer Berücksichtigung der Ebenbürtigkeitsfrage dargestellt.,Rechts- und Staatswissenschaften,Dissertation,e4f94c6a-e652-2faa-9ab3-51791bacbaf7,Locher,Eugen
,Arbeitsrecht,Habilitation,e4f94c6a-e652-2faa-9ab3-51791bacbaf7,Locher,Eugen
Karl V. und die deutschen Reichsstände von 1546 bis 1555.,Frühe Neuzeit,Habilitation,69ed1604-457c-842e-78cf-4d4c60fbb83c,Hartung,Fritz
Hardenberg und die preußische Verwaltung in Ansbach-Bayreuth 1792 bis 1806.,Geschichte,Dissertation,69ed1604-457c-842e-78cf-4d4c60fbb83c,Hartung,Fritz
Über logische und ästhetische Allgemeinheit.,Philosophie,Dissertation,67410ed9-6297-9f69-8007-4dd556ff1908,Kroner,Richard Jacob
Zweck und Gesetz der Biologie.,Philosophie,Habilitation,67410ed9-6297-9f69-8007-4dd556ff1908,Kroner,Richard Jacob
Hölderlin und Heidegger.,Germanistik,Dissertation,afbeeb4b-674e-fd18-7e8b-4eca25fd9dce,Allemann,Beda
Ironie und Dichtung.,Germanistik,Habilitation,afbeeb4b-674e-fd18-7e8b-4eca25fd9dce,Allemann,Beda
Ein Beitrag zur Morphologie der diffusen Tumoren der weichen Häute.,Medizin,Dissertation,e6049fc9-0e73-3c25-a215-4d4c60eac145,Wulf,Karl-Heinrich
,Gynäkologie,Habilitation,e6049fc9-0e73-3c25-a215-4d4c60eac145,Wulf,Karl-Heinrich
"Michael Drayton: Barde, Historiker und Politiker.",Englische Philologie,Habilitation,bf769c59-4afa-bcb3-61fb-4ea69c098d99,Buchloh,Paul Gerhard
Edmund Burkes Beurteilung und Behandlung der Frühzeit Englands.,Englische Philologie,Dissertation,bf769c59-4afa-bcb3-61fb-4ea69c098d99,Buchloh,Paul Gerhard
Untersuchungen über den Körperbau des Verbrechers.,Gerichtsmedizin,,3830d875-5e9b-7ace-c1b1-4d4c6040a96d,Böhmer,Ernst Kurt
Zur forensischen Beurteilung sexueller Vergehen bei Hebephrenie.,Medizin,,3830d875-5e9b-7ace-c1b1-4d4c6040a96d,Böhmer,Ernst Kurt
Bismarcks Bündnispolitik.,Geschichte,,c1bed0bf-b317-1857-f387-4d4c608d9fef,Becker,Otto
"Die ""séance royale"" am 23. Juni 1789.",Geschichte,,c1bed0bf-b317-1857-f387-4d4c608d9fef,Becker,Otto
Kampf der Stadt Lüneburg mit ihrem Landesherren.,Geschichte,Dissertation,a293d0a9-195b-cce8-170b-4ffac1fedc0d,Friedland,Klaus Dietrich Eberhard
,,Dissertation,9936b24b-770c-4887-88b7-80a293785e5f,Fester,Richard
,,Habilitation,9936b24b-770c-4887-88b7-80a293785e5f,Fester,Richard
Beiträge über das Verhältnis Schopenhauers zu Spinoza.,Philosophie,Habilitation,c9686168-96cf-cd45-e2de-4d4c6050a1e3,Brockdorff,Cay Ludwig Georg Konrad Baron von
Kants Teleologie.,Philosophie,Dissertation,c9686168-96cf-cd45-e2de-4d4c6050a1e3,Brockdorff,Cay Ludwig Georg Konrad Baron von
Über die philosophia perennis.,Philosophie,Habilitation,c9686168-96cf-cd45-e2de-4d4c6050a1e3,Brockdorff,Cay Ludwig Georg Konrad Baron von
Die Kriminalpolitik Preußens unter Friedrich Wilhelm I. und Friedrich II.,Rechtswissenschaft,Dissertation,e2393c2d-987a-6092-00fd-4d4c6097c8c3,Schmidt,Eberhard Ludwig Ferdinand
Fiskalat und Strafprozeß.,"Strafrecht, Strafprozessrecht und Preußische Rechtsgeschichte",Habilitation,e2393c2d-987a-6092-00fd-4d4c6097c8c3,Schmidt,Eberhard Ludwig Ferdinand
Die Kölner Konföderation vom Jahre 1367 und die schonischen Pfandschaften. Zur hansisch-dänsichen Geschichte von 1367-1385.,Geschichte,Dissertation,e2a3de9e-5538-b24a-8ef4-52550e1d2f00,Daenell,Ernst Robert
Die Geschichte der deutschen Hanse in der 2. Hälfte des 14. Jahrhunderts.,Mittlere und Neuere Geschichte,,e2a3de9e-5538-b24a-8ef4-52550e1d2f00,Daenell,Ernst Robert
Histopathologische Befunde am Ganglion sphenopalatinum mit besonderer Berücksichtigung der atrophischen Rhinitiden.,,Habilitation,c0b72366-a498-4db4-0282-4d4c60cbf36f,Vogel,Nikolaus Anton
"Über eine Epidemie von Mischinfektionen der Cholera mit Typhus abdominalis, Paratyphus A und B und Ruhr bei einer deutschen Truppe in der Türkei.",Medizin,Dissertation,c0b72366-a498-4db4-0282-4d4c60cbf36f,Vogel,Nikolaus Anton
Einfluß der Bodenbearbeitung auf die Wasserführung des Bodens.,Acker- und Pflanzenbau,Habilitation,8ea812d7-4a44-95d1-c05a-4d4c60a11a52,Blohm,Georg Friedrich
Statistische Betrachtung über die Vorkriegsdüngungen auf mehreren mecklenburgischen Wirtschaften.,Agrarwissenschaft,Dissertation,8ea812d7-4a44-95d1-c05a-4d4c60a11a52,Blohm,Georg Friedrich
,Medzin,Dissertation,a8decaac-babb-b75b-d020-4d4c600c3271,Güntz,Eduard
,Orthopädie,Habilitation,a8decaac-babb-b75b-d020-4d4c600c3271,Güntz,Eduard
Über den Mineralansatz beim wachsenden Organismus.,,Habilitation,2279299e-878b-e05f-41e5-4d4c607a32db,Meyer,Hugo
"Ueber den Zusammenhang der Alopecia areata mit dem Zahnsystem, eine kritische Studie über die Theorie Jacquets.",Medizin,Dissertation,2279299e-878b-e05f-41e5-4d4c607a32db,Meyer,Hugo
Über die Verwandlung der Plasmastränge in Cellulose im Embryosack bei Pedicularis.,Botanik,Dissertation,6139d73d-2175-4314-bb5c-7163c905dad6,Tischler,Georg Friedrich Leopold
Die Berberidaceen und Podophyllaceen.,Botanik,Habilitation,6139d73d-2175-4314-bb5c-7163c905dad6,Tischler,Georg Friedrich Leopold
Untersuchungen zur Religiosität des Horaz.,Klassische Philologie,Dissertation,9278b179-0fe4-fe9c-9489-4d4c602dcb49,Fuhrmann,Manfred
Das systematische Lehrbuch. Ein Beitrag zur Geschichte der Wissenschaften in der Antike.,Klassische Philologie,Habilitation,9278b179-0fe4-fe9c-9489-4d4c602dcb49,Fuhrmann,Manfred
Untersuchungen zu den gegenwärtigen Grundlagen einer dermatologischen Röntgentherapie.,Dermatologie,Habilitation,7bfd633d-a3a2-6d57-ba4b-4d4c60b73880,Wagner,Gustav Alfred
Über den Scheintod.,Medizin,Dissertation,7bfd633d-a3a2-6d57-ba4b-4d4c60b73880,Wagner,Gustav Alfred
Zur Geschichte der Arbeiterbewegung in Schweden.,Soziologie,Dissertation,ea170a2b-1bfb-5705-2412-4fe042d57193,Heberle,Otto Rudolf
Űber die Mobilität der Bevölkerung in den Vereinigten Staaten.,Soziologie,Habilitation,ea170a2b-1bfb-5705-2412-4fe042d57193,Heberle,Otto Rudolf
Biologie der Trichopteren-Puppe.,,Dissertation,16b28ec3-06aa-30a8-51a3-4d4c606a54a2,Thienemann,August Friedrich
,,Habilitation,16b28ec3-06aa-30a8-51a3-4d4c606a54a2,Thienemann,August Friedrich
Das Zurückbehaltungsrecht. Eine dogmengeschichtliche und rechtstatsächliche Studie.,Rechtswissenschaften,Dissertation,2477dedb-7282-130d-768f-4e4b8cadb24d,Partsch,Karl Josef
Die Rechte und Freiheiten der europäischen Menschenrechtskonvention.,Völkerrecht,Habilitation,2477dedb-7282-130d-768f-4e4b8cadb24d,Partsch,Karl Josef
,Medizin,Dissertation,506fb3a4-391a-1883-a0da-4d4c60ff8901,Bunge,Eduard
,Augenheilkunde,Habilitation,506fb3a4-391a-1883-a0da-4d4c60ff8901,Bunge,Eduard
Gustav Frenssen als niederdeutscher Dichter.,Germanistik,Dissertation,43102f2f-8584-6778-b3cf-4eb9367d3621,Hauser,Oswald
Spannungen in der englisch-russischen Entente und Möglichkeiten der deutschen Aussenpolitik vor dem ersten Weltkrieg.,Mittlere und Neuere Geschichte,Habilitation,43102f2f-8584-6778-b3cf-4eb9367d3621,Hauser,Oswald
Das Füllwort of-um im Altwestnordischen,Nordische Philologie,,c65996e8-e9de-87b5-3be3-4ea54e5b75b3,Kuhn,Johann Bernhard Christoph Theodor
Zur Wortstellung und -betonung im Altgermanischen,Germanistik,Habilitation,c65996e8-e9de-87b5-3be3-4ea54e5b75b3,Kuhn,Johann Bernhard Christoph Theodor
Die Bedeutung der Lyngby-Zivilisation für die Gliederung der Steinzeit.,Völkerkunde,Dissertation,a5ad2c08-d55f-1dad-3e69-4e8da753a5a4,Schwantes,Martin Heinrich Gustav
,Ur- und Frühgeschichte,Habilitation,a5ad2c08-d55f-1dad-3e69-4e8da753a5a4,Schwantes,Martin Heinrich Gustav
Über die synergistische Wirkung von Barium-Ionen und Acetylcholin.,Medizin,Dissertation,8589f7b5-f794-a243-3a2b-4e96e4818c06,Lüllmann,Heinz Albrecht
Die Wirkung von Coffein und Theophyllin auf den Herzmuskl.,Pharmakologie,Habilitation,8589f7b5-f794-a243-3a2b-4e96e4818c06,Lüllmann,Heinz Albrecht
,Theologie,Habilitation,c5aa9fdf-10e4-3698-82d6-4d4c603fbbdc,Sellin,Ernst
Die verbal-nominale Doppelnatur der hebräischen Participien und Infinitive und ihre darauf beruhende verschiedene Construktion.,Orientalistik,,c5aa9fdf-10e4-3698-82d6-4d4c603fbbdc,Sellin,Ernst
"Disputatio de origine carminum, quae primus psalterii liber continet, utrum sint condita ante exsilium babylonicum an post Judaeorum reditum e captivitate.",Theologie,Dissertation,c5aa9fdf-10e4-3698-82d6-4d4c603fbbdc,Sellin,Ernst
"Über modulare Darstellungen endlicher Gruppen, die durch freie Gruppen induziert werden. Darstellungsmodule und Kohomologietheorie endlicher Gruppen.",,Habilitation,4f068ff8-a6b5-1bb6-463f-4e37f45f872f,Gaschütz,Wolfgang
Zur [Phi]-Untergruppe endlicher Gruppen.,Mathematik,Dissertation,4f068ff8-a6b5-1bb6-463f-4e37f45f872f,Gaschütz,Wolfgang
Die Getreidewirtschaft Polens.,Landwirtschaft,Dissertation,4e9cdeef-acf8-f9f1-61ee-4d4c601bb86c,Herlemann,Hans-Heinrich
Der Einfluss veränderter Preis- und Kaufkraftverhältnisse auf die landwirtschaftliche Produktion.,Agrarpolitik und Marktlehre,Habilitation,4e9cdeef-acf8-f9f1-61ee-4d4c601bb86c,Herlemann,Hans-Heinrich
Zur Frage der Chininresistenz der Plasmodien der menschlischen Malaria.,Hygiene und Bakteriologie,Habilitation,334b08ce-f869-cb98-a4d5-4d4c607f7696,Rodenwaldt,Ernst Robert Karl
Aufnahmen des geistigen Inventars Gesunder als Maßstab für Defektprüfungen bei Kranken.,Medizin,Dissertation,334b08ce-f869-cb98-a4d5-4d4c607f7696,Rodenwaldt,Ernst Robert Karl
,Medizin,Dissertation,24288740-b3fe-7e8d-d99f-4ed3872938a6,Heuck,Friedrich Hermann Wilhelm
Die Streifenatelektasen der Lunge.,Medizinische Röntgenologie und Strahlenheilkunde,Habilitation,24288740-b3fe-7e8d-d99f-4ed3872938a6,Heuck,Friedrich Hermann Wilhelm
Toxikologische Studien über das Hydrocotarnin,Medizin,Dissertation,c77d6e1e-a41b-dfc8-3513-4d4c60c12cc5,Falck,August
Welches Gesetz beherrscht die Harnstoffausscheidung des auf absolute Carenz gesetzten Hundes,Pharmakologie,Habilitation,c77d6e1e-a41b-dfc8-3513-4d4c60c12cc5,Falck,August
Studien zur syntaktischen und stilistischen Funktion des Adverbs bei Chaucer und im Rosenroman.,Englische Philologie,Habilitation,80bb7886-f608-2475-a447-4d4c6053bafb,Heuer,Hermann
Romaneske  Elemente  im  Realismus  von  Charles  Dickens.,Englische Philologie,Dissertation,80bb7886-f608-2475-a447-4d4c6053bafb,Heuer,Hermann
Untersuchungen zur mehrsortigen Quantorenlogik.,Mathematik,Habilitation,81409b58-08f7-3851-d2dc-4d4c60bf1dfb,Oberschelp,Arnold
,Mathematik,Dissertation,81409b58-08f7-3851-d2dc-4d4c60bf1dfb,Oberschelp,Arnold
Untersuchungen über die Betriebsorganisation der Landwirtschaft am Niederrhein.,Landwirtschaft,Dissertation,3aeaec0b-00e1-4dd1-ef2e-4d4c6069078d,Dix,Walter Hans Bruno
Präzisionsleistungen menschlicher Motorik,,Dissertation,aa8bd07c-1ef7-3038-a7ce-4eca425261f7,Feige,Adolf Friedrich Karl
,Physik,Habilitation,2498bf51-582f-d163-ab51-50b37fbe8e69,Martienssen,Werner
Photochemische Reaktionen in Ionenkristallen,Physik,Dissertation,2498bf51-582f-d163-ab51-50b37fbe8e69,Martienssen,Werner
Johann Mattheson und die Aufklärung.,Musikwissenschaft,Dissertation,deabc395-da9f-63f9-3538-4d4c60e4714e,Braun,Werner Hermann Georg
Die mitteldeutsche Choralpassion im 18. Jahrhundert.,Musikwissenschaft,Habilitation,deabc395-da9f-63f9-3538-4d4c60e4714e,Braun,Werner Hermann Georg
Über halbgeordnete Gruppen.,Mathematik,Habilitation,d1a810b5-0136-4cf1-b92c-cb587fc345ef,Lorenzen,Paul Peter Willi
Abstrakte Begründung der multiplikativen Idealtheorie.,Algebra,Dissertation,d1a810b5-0136-4cf1-b92c-cb587fc345ef,Lorenzen,Paul Peter Willi
Gottfried Ploucquets Leben und Lehren.,,Dissertation,36358b9c-c8ed-95d4-84be-4d4c60e21aa0,Aner,Karl
Die Theologie der Lessingzeit.,Theologie,Habilitation,36358b9c-c8ed-95d4-84be-4d4c60e21aa0,Aner,Karl
Sozinianismus und Aufklärung.,Theologie,Dissertation,36358b9c-c8ed-95d4-84be-4d4c60e21aa0,Aner,Karl
Die dänischen Annalen und Chroniken des Mittelalters kritisch untersucht.,,Dissertation,889f0008-4f10-7823-9007-4d876a8509e3,Usinger,Rudolf
Deutsch-dänische Geschichte 1189–1227.,,Habilitation,889f0008-4f10-7823-9007-4d876a8509e3,Usinger,Rudolf
,,Dissertation,cc7741ad-70ef-42de-8739-4e670c7604d8,Rügheimer,Leopold
,,Habilitation,cc7741ad-70ef-42de-8739-4e670c7604d8,Rügheimer,Leopold
Die Kulturen der jüngeren Steinzeit in der Mark Brandenburg.,Ur- und Frühgeschichte,Dissertation,6647adbb-521d-70ba-bb8f-4d4c607144b3,Sprockhoff,Ernst
,Ur- und Frühgeschichte,Habilitation,6647adbb-521d-70ba-bb8f-4d4c607144b3,Sprockhoff,Ernst
Dichtung und Volkstum in den Niederlanden im 17. Jahrhundert.,Germanistik,Habilitation,8d4b3881-adc2-75e1-1c63-4d4c60825f28,Trunz,Erich
Studien zur Geschichte der deutschen gelehrten Dichtung des 16. und beginnenden 17. Jahrhunderts.,Germanistik,Dissertation,8d4b3881-adc2-75e1-1c63-4d4c60825f28,Trunz,Erich
,Chirurgie,Habilitation,80060579-4933-93cd-6acd-4d4c60d5c251,Fischer,Albert Wilhelm
Ätiologie und Klinik der Osteome im Anschluss an einen Fall von Sehnen-Luxation hinter einer Exostosis Tibiae.,Medizin,Dissertation,80060579-4933-93cd-6acd-4d4c60d5c251,Fischer,Albert Wilhelm
Untersuchungen zu den Gemeinschafts- und Lebensformen häretischer und christlicher Gnosis des zweiten Jahrhunderts.,Theologie,Dissertation,c9035b34-2263-70c4-3326-4d4c60f99e28,Kraft,Heinrich
,Theologie,Habilitation,c9035b34-2263-70c4-3326-4d4c60f99e28,Kraft,Heinrich
Die Genesis des Friedens von Amiens 1800-1801,Geschichte,Dissertation,49b853df-d8ef-aa1b-035d-4d4c60c045f9,Brandt,Otto Adolf Eduard
"August Wilhelm Schlegel, Der Romantiker und die Politik",Geschichte,Habilitation,49b853df-d8ef-aa1b-035d-4d4c60c045f9,Brandt,Otto Adolf Eduard
"Der extracorporeale Kreislauf : Probleme, technische Möglichkeiten und eigene Lösung.",Medizin,Habilitation,9570b67d-1ebc-556b-df4c-4d4c60e07380,Griesser,Gerhard Hans-Werner Joseph
Wirkt das Tropenklima schädlich auf Herz und Kreislauf?,Medizin,Dissertation,9570b67d-1ebc-556b-df4c-4d4c60e07380,Griesser,Gerhard Hans-Werner Joseph
Studien zur Geschichte der russischen Fabel des 18. Jahrhunderts.,Slavische Philologie,Dissertation,b8d43e8f-5525-8f0a-21a8-4eb7adf5856b,Rammelmeyer,Alfred Carl Franz
Die Philipponen in Ostpreußen.,Slavische Philologie,Habilitation,b8d43e8f-5525-8f0a-21a8-4eb7adf5856b,Rammelmeyer,Alfred Carl Franz
Der Feststellungsprozeß. Eine Untersuchung über den Gegenstand und die Grenzen der Rechtskraft des Feststellungsurteils.,Bürgerliches Recht und Rechtsgeschichte,Habilitation,ba07ee13-0e43-aed3-fa15-4d4c607ed46e,Michaelis,Karl
Die Staatstheorie des Karl Rodbertus und ihre Stellung in der Sozialphilosophie des 19. Jahrhunderts.,Rechtswissenschaft,Dissertation,ba07ee13-0e43-aed3-fa15-4d4c607ed46e,Michaelis,Karl
Entstehungsgeschichte und Heimat der jüngeren Eddalieder südgermanischen Stoffes.,Altgermanistik,Habilitation,2410074d-8f9b-f7a3-b871-4d4c605a5362,Mohr,Wolfgang
Kenningstudien. Beiträge zur Stilgeschichte der altgermanischen Dichtung.,Germanistik,Dissertation,2410074d-8f9b-f7a3-b871-4d4c605a5362,Mohr,Wolfgang
"Imponderabilium praesertim electricitatis theoria dynamica cum appendice de imaginibus quae luce, calore, electricitate procreantur.",Mathematik,Dissertation,069b2cf7-d0e4-4991-87d8-2d88235d93c9,Karsten,Gustav
Untersuchungen über das Verhalten der Auflösungen des reinen Kochsalzes in Wasser.,Mathematik,Habilitation,069b2cf7-d0e4-4991-87d8-2d88235d93c9,Karsten,Gustav
Trägheitsschwingungen im Ozean und in der Atmosphäre.,Geophysik,Dissertation,9446ba48-928a-f15f-a0e0-4e3fa949ae6a,Defant,Friedrich
Grundlagen einer Theorie des jährlichen Luftdruckganges in der Atmosphäre der Nordhalbkugel.,Meteorologie ,Habilitation,9446ba48-928a-f15f-a0e0-4e3fa949ae6a,Defant,Friedrich
Das monodische Prinzip in der protestantischen Kirchenmusik.,Musikwissenschaft,Habilitation,11b2408c-2557-3152-7563-4d4c60a4bd90,Blume,Friedrich
Studien zur Vorgeschichte der Orchester-Suite im 15. und 16. Jh.,Musikwissenschaften,Dissertation,11b2408c-2557-3152-7563-4d4c60a4bd90,Blume,Friedrich
Freisinger Rechtsbuch.,Deutsche Rechtsgeschichte,Habilitation,3435804c-6227-3347-8ada-4e66130be55e,Claussen,Hans-Kurt
Lex Baiuvariorum.,Rechtswissenschaften,Dissertation,3435804c-6227-3347-8ada-4e66130be55e,Claussen,Hans-Kurt
Über die Anwendung des Korrelationskoeffizienten auf Zeitreihen.,Statistik (Korrelationsrechnung),Dissertation,92d4cbbd-fd8d-65ff-c33f-4d4c60f1d52c,Anderson,Oskar Johann Viktor
,mathemiatisch-statistische Forschungsmethoden,Habilitation,92d4cbbd-fd8d-65ff-c33f-4d4c60f1d52c,Anderson,Oskar Johann Viktor
Die stilistischen Voraussetzungen der 'Cantiones sacrae' von Heinrich Schütz.,Musikwissenschaft,,e3ef2ef9-2424-c175-bc4f-4d4c606410fa,Abert,Anna Amalie
Claudio Monteverdi und das musikalische Drama.,Musikwissenschaft,Habilitation,e3ef2ef9-2424-c175-bc4f-4d4c606410fa,Abert,Anna Amalie
,Chemie,Habilitation,1bd1b326-9c40-4def-604e-4d4c60e7d96f,Alder,Kurt Joseph
Über die Ursachen und den Verlauf der Azoesterreaktionen,Chemie,,1bd1b326-9c40-4def-604e-4d4c60e7d96f,Alder,Kurt Joseph
Über die Veränderungen der Dura mater spinalis bei Bewegungen der Lendenwirbelsäule,Medizin,Dissertation,cd16001c-8acf-17df-e642-4d4c60847e8f,Lauritzen,Christian
Biologische Wirkungen von Oestrogen und Gestagenmetaboliten,Gynäkologie,Habilitation,cd16001c-8acf-17df-e642-4d4c60847e8f,Lauritzen,Christian
Die Staatstheorie des Contrat social.,Philosophie,Dissertation,cac6914b-896d-e19d-f3ec-525bd460794a,Liepmann,Moritz
Die Entstehung des Schuldbegriffs.,Jura,Dissertation,cac6914b-896d-e19d-f3ec-525bd460794a,Liepmann,Moritz
Die Rechtsphilosophie des Jean Jacques Rousseau.,Strafrecht und Rechtsphilosophie,Habilitation,cac6914b-896d-e19d-f3ec-525bd460794a,Liepmann,Moritz
Zur Stratigraphie des Unterkarbons im Velberter Sattel.,Geologie und Paläontologie,Dissertation,8dc2710d-7833-6ce2-d0af-4e6e1be624bf,Böger,Horst
Fauna und Sediment einiger mariner Niveaus im Oberkarbon Westeuropas.,Geologie und Paläontologie,Habilitation,8dc2710d-7833-6ce2-d0af-4e6e1be624bf,Böger,Horst
,,Dissertation,5efefc12-e9a8-5989-a1f2-4e846538755a,Droysen,Johann Gustav
Über die Entwicklung der männlichen Geschlechtszellen von Salamandra maculosa,Medizin,,e46a91c3-ffad-5903-dbb5-4d4c600bdb48,Meves,Friedrich
Über ein Art der Entstehung ringförmiger Kerne und die bei ihnen zu beobachtenden Gestalten und Lagen der Attractionsphäre,Medizin,Dissertation,e46a91c3-ffad-5903-dbb5-4d4c600bdb48,Meves,Friedrich
,Medizin,,6fe47f50-a041-7d4f-2a3b-4d4c600f8afd,Schubert,Kurt
,,Habilitation,6fe47f50-a041-7d4f-2a3b-4d4c600f8afd,Schubert,Kurt
Der amtsrichterliche Strafbefehl.,Rechtswissenschaften,Habilitation,476abb96-6128-c5a6-2e5e-4d4c60c153c7,Mayer,Hellmuth Gerhard
Zuchtgewalt und Rechtspflege.,Rechtswissenschaften,Dissertation,476abb96-6128-c5a6-2e5e-4d4c60c153c7,Mayer,Hellmuth Gerhard
,Medizin,Dissertation,217baacc-671b-8654-4124-4d4c60d553d5,Brandes,Max August Ludwig
,Medizin,Habilitation,217baacc-671b-8654-4124-4d4c60d553d5,Brandes,Max August Ludwig
Entwaffnung und Militärkontrolle in Deutschland 1919-1927.,,Dissertation,4cc91bfe-c870-404d-bea3-76df3d5a048d,Salewski,Michael
Die deutsche Seekriegsleitung 1935-1945,,Habilitation,4cc91bfe-c870-404d-bea3-76df3d5a048d,Salewski,Michael
Beitrag zur Ätiologie und Klinik der Patella bipartita.,Medizin,Dissertation,ab1109a0-940b-6938-f045-4d4c60322717,Huber,Herbert
"Myom, Sterilität und Fertilität.",Medizin,Habilitation,ab1109a0-940b-6938-f045-4d4c60322717,Huber,Herbert
,Medizin,Habilitation,c13435e7-b213-a878-f5e9-4d4c60209380,Griessmann,Heinrich
,Medizin,,c13435e7-b213-a878-f5e9-4d4c60209380,Griessmann,Heinrich
"Ein Fall von einseitiger Stauungspapille infolge von Orbitaltumor, der durch die Krönlein´sche Operation geheilt wurde.",Medizin,Dissertation,30caccfb-ca77-af87-c442-4d4c6007a11c,Catel,Julius Eduard Werner
Gefügekundliche Untersuchungen über Struktur und Funktion des coxalen Femurendes des Menschen.,Mineralogie,Dissertation,30caccfb-ca77-af87-c442-4d4c6007a11c,Catel,Julius Eduard Werner
Über den Einfluss verschiedener Ernährungsweise auf Motilität und Reizbarkeit des Dünndarms von Ratten.,Medizin,,30caccfb-ca77-af87-c442-4d4c6007a11c,Catel,Julius Eduard Werner
Geschichte der politischen Beziehungen zwischen Parther- und Römerreich.,Alte Geschichte,Habilitation,bbe42d99-840f-05b4-2be9-4eb958abe603,Timpe,Dieter Günter
Untersuchungen zur Kontinuität des frühen Prinzipats.,Alte Geschichte,Dissertation,bbe42d99-840f-05b4-2be9-4eb958abe603,Timpe,Dieter Günter
,,Habilitation,54185807-fe91-beed-fc86-4d4c60b4b7d0,Rosenmund,Karl Wilhelm Louis
Über den kolloiden Zustand der Materie.,Kolloidchemie,,54185807-fe91-beed-fc86-4d4c60b4b7d0,Rosenmund,Karl Wilhelm Louis
Ein Beitrag zur normalen und pathologischen Anatomie der Hypophysis cerebri des Menschen.,Medizin,Dissertation,3782690b-db08-aa3e-c453-4d4c603d376f,Creutzfeldt,Hans Gerhard
,Psychatrie und Neurologie,Habilitation,3782690b-db08-aa3e-c453-4d4c603d376f,Creutzfeldt,Hans Gerhard
,,Habilitation,e80182cf-e04f-acff-0d79-4d4c60cc9ca9,Heinz,Erich
